@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE(m),TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP(°C),WIND_SPEED(m/s),WIND_DIRECTION(deg),ATMO_PRESSURE(hpa),HUMIDITY(%),RAIN_FALL(mm),SUN_SHINE(hh:mm),BATTERY_VOLTAGE(V)
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/17/2015,11:30,03/17/2015,31.1,3.2,310.9,942.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/17/2015,12:30,03/17/2015,31.7,2.3,329.9,941.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/17/2015,13:30,03/17/2015,32.0,2.5,324.0,940.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/17/2015,14:30,03/17/2015,32.1,3.8,318.2,939.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/17/2015,15:30,03/17/2015,32.1,3.0,298.1,938.4,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/17/2015,16:30,03/17/2015,31.7,1.9,334.8,937.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/17/2015,17:30,03/17/2015,31.3,1.9,304.0,937.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/17/2015,18:30,03/17/2015,30.5,2.7,306.9,938.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/17/2015,19:30,03/17/2015,30.1,2.0,311.8,938.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/18/2015,10:30,03/18/2015,29.6,3.4,330.9,939.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/18/2015,11:30,03/18/2015,30.2,3.1,311.8,939.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/18/2015,12:30,03/18/2015,30.8,2.4,311.8,938.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/18/2015,13:30,03/18/2015,31.2,3.3,303.0,937.2,66.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/18/2015,14:30,03/18/2015,31.6,3.8,306.0,936.4,99.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/18/2015,15:30,03/18/2015,31.8,3.5,270.8,935.8,99.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/18/2015,16:30,03/18/2015,31.6,2.6,311.8,935.7,99.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/18/2015,17:30,03/18/2015,31.3,2.1,316.2,935.8,99.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/18/2015,18:30,03/18/2015,30.6,2.2,289.8,936.2,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/18/2015,19:30,03/18/2015,30.2,1.1,307.9,936.8,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/18/2015,20:30,03/18/2015,29.4,0.7,329.9,937.5,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,03/18/2015,21:30,03/18/2015,28.6,0.6,283.0,938.0,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,03/18/2015,22:30,03/18/2015,28.2,0.3,300.1,938.3,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,03/18/2015,23:30,03/18/2015,28.1,0.4,342.1,938.5,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,03/18/2015,0:30,03/19/2015,27.7,0.8,307.9,938.4,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,03/18/2015,1:30,03/19/2015,27.8,0.8,345.1,937.8,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/18/2015,2:30,03/19/2015,27.2,0.3,286.9,937.3,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/18/2015,3:30,03/19/2015,26.8,0.2,243.9,937.0,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,03/18/2015,4:30,03/19/2015,26.5,1.0,246.8,936.7,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/19/2015,5:30,03/19/2015,26.7,0.9,260.0,937.3,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/19/2015,6:30,03/19/2015,26.7,0.4,239.0,937.7,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/19/2015,7:30,03/19/2015,27.1,0.6,285.9,938.6,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/19/2015,8:30,03/19/2015,28.7,1.0,320.1,939.5,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/19/2015,9:30,03/19/2015,30.0,2.0,286.9,940.3,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/19/2015,10:30,03/19/2015,30.8,2.0,309.9,940.8,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/19/2015,11:30,03/19/2015,31.4,2.2,324.0,940.6,99.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/19/2015,12:30,03/19/2015,31.9,2.9,276.1,939.8,99.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/19/2015,13:30,03/19/2015,32.4,2.5,345.1,938.9,99.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/19/2015,14:30,03/19/2015,32.6,4.2,292.8,938.1,99.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/19/2015,15:30,03/19/2015,32.7,2.3,334.8,937.5,99.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/19/2015,16:30,03/19/2015,32.5,2.7,344.1,937.3,99.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/19/2015,17:30,03/19/2015,32.4,1.8,333.8,937.4,99.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/19/2015,18:30,03/19/2015,31.2,1.1,335.8,937.6,99.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/19/2015,19:30,03/19/2015,29.9,0.9,327.0,938.2,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/19/2015,20:30,03/19/2015,29.1,0.3,328.0,938.7,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,03/19/2015,21:30,03/19/2015,28.6,0.2,167.2,939.2,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,03/19/2015,22:30,03/19/2015,28.2,0.3,9.8,939.5,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,03/19/2015,23:30,03/19/2015,27.9,0.4,305.0,939.3,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,03/19/2015,0:30,03/20/2015,27.6,0.4,340.2,939.0,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,03/19/2015,1:30,03/20/2015,27.6,0.5,313.8,938.7,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/19/2015,2:30,03/20/2015,27.4,0.3,306.9,938.1,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/19/2015,3:30,03/20/2015,27.1,0.4,319.2,937.8,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,03/19/2015,4:30,03/20/2015,27.0,0.7,237.0,937.7,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/20/2015,5:30,03/20/2015,26.6,1.0,267.8,937.7,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/20/2015,6:30,03/20/2015,26.5,0.8,240.0,938.1,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/20/2015,7:30,03/20/2015,27.4,1.5,263.0,938.9,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/20/2015,8:30,03/20/2015,29.0,1.6,304.0,939.9,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/20/2015,9:30,03/20/2015,30.4,2.2,296.2,940.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/20/2015,10:30,03/20/2015,31.3,1.3,273.2,940.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/20/2015,11:30,03/20/2015,32.1,2.0,312.8,940.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/20/2015,12:30,03/20/2015,32.6,2.2,275.2,939.4,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/20/2015,13:30,03/20/2015,33.4,3.0,288.9,938.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/20/2015,14:30,03/20/2015,33.7,2.5,267.8,937.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/20/2015,15:30,03/20/2015,33.7,2.4,306.9,937.5,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/20/2015,16:30,03/20/2015,33.7,2.3,311.8,937.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/20/2015,17:30,03/20/2015,33.1,1.0,317.2,937.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/20/2015,18:30,03/20/2015,31.6,0.7,322.1,937.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/20/2015,19:30,03/20/2015,30.6,0.8,307.9,938.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/20/2015,20:30,03/20/2015,30.1,0.9,325.0,938.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,03/20/2015,21:30,03/20/2015,29.4,0.9,338.2,939.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,03/20/2015,22:30,03/20/2015,29.1,0.5,278.1,939.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,03/20/2015,23:30,03/20/2015,28.6,0.5,306.0,939.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,03/20/2015,0:30,03/21/2015,28.5,0.6,266.9,939.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,03/20/2015,1:30,03/21/2015,28.1,1.0,243.9,939.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/20/2015,2:30,03/21/2015,27.9,0.4,316.2,939.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/20/2015,3:30,03/21/2015,27.6,0.5,245.8,938.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,03/20/2015,4:30,03/21/2015,27.6,0.3,222.9,938.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/21/2015,5:30,03/21/2015,27.6,0.6,210.2,939.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/21/2015,6:30,03/21/2015,27.4,0.3,305.0,939.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/21/2015,7:30,03/21/2015,28.1,0.5,233.1,940.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/21/2015,8:30,03/21/2015,30.0,0.3,326.0,941.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/21/2015,9:30,03/21/2015,31.5,2.0,359.2,941.4,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/21/2015,10:30,03/21/2015,32.2,1.5,18.1,941.4,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/21/2015,11:30,03/21/2015,33.1,1.1,36.2,940.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/21/2015,12:30,03/21/2015,33.9,2.6,319.2,940.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/21/2015,13:30,03/21/2015,34.2,1.3,321.1,939.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/21/2015,14:30,03/21/2015,34.5,2.4,294.2,938.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/21/2015,15:30,03/21/2015,34.6,2.7,306.0,937.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/21/2015,16:30,03/21/2015,34.5,2.6,339.2,937.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/21/2015,17:30,03/21/2015,34.0,2.5,303.0,937.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/21/2015,18:30,03/21/2015,32.8,1.4,316.2,937.2,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/21/2015,19:30,03/21/2015,31.5,0.7,319.2,937.5,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/21/2015,20:30,03/21/2015,31.2,0.8,330.9,938.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,03/21/2015,21:30,03/21/2015,30.4,0.4,312.8,938.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,03/21/2015,22:30,03/21/2015,30.2,0.9,323.1,938.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,03/21/2015,23:30,03/21/2015,30.5,1.1,333.8,939.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,03/21/2015,0:30,03/22/2015,30.3,1.2,346.0,938.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,03/21/2015,1:30,03/22/2015,29.7,0.7,348.0,937.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/21/2015,2:30,03/22/2015,29.8,0.8,341.2,937.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/21/2015,3:30,03/22/2015,28.9,0.5,321.1,936.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,03/21/2015,4:30,03/22/2015,29.4,1.0,296.2,936.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/22/2015,5:30,03/22/2015,29.2,0.7,270.8,936.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/22/2015,6:30,03/22/2015,29.0,1.1,263.0,937.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/22/2015,7:30,03/22/2015,29.0,1.2,263.0,937.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/22/2015,8:30,03/22/2015,30.7,1.7,303.0,938.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/22/2015,9:30,03/22/2015,31.7,2.3,313.8,938.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/22/2015,10:30,03/22/2015,32.6,2.5,337.2,938.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/22/2015,11:30,03/22/2015,33.1,3.0,306.9,938.2,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/22/2015,12:30,03/22/2015,33.7,2.3,308.9,937.4,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/22/2015,13:30,03/22/2015,34.2,3.5,295.2,936.5,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/22/2015,14:30,03/22/2015,34.4,3.5,295.2,935.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/22/2015,15:30,03/22/2015,34.6,3.3,305.0,935.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/22/2015,16:30,03/22/2015,34.3,3.7,321.1,935.2,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/22/2015,17:30,03/22/2015,33.8,2.9,301.1,935.2,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/22/2015,18:30,03/22/2015,32.9,1.7,325.0,935.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/22/2015,19:30,03/22/2015,31.9,0.6,301.1,935.5,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/22/2015,20:30,03/22/2015,31.9,1.0,289.8,935.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,03/22/2015,21:30,03/22/2015,31.5,1.1,269.8,936.2,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,03/22/2015,22:30,03/22/2015,30.7,1.0,298.1,935.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,03/22/2015,23:30,03/22/2015,30.3,0.8,291.8,935.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,03/22/2015,0:30,03/23/2015,29.6,0.6,305.0,935.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,03/22/2015,1:30,03/23/2015,29.4,0.2,304.0,935.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/22/2015,2:30,03/23/2015,29.4,0.8,306.0,934.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/22/2015,3:30,03/23/2015,29.0,0.5,301.1,933.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,03/22/2015,4:30,03/23/2015,28.8,0.8,291.8,933.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/23/2015,5:30,03/23/2015,29.2,0.7,291.8,933.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/23/2015,6:30,03/23/2015,29.0,1.1,297.2,934.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/23/2015,7:30,03/23/2015,29.8,1.0,224.8,934.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/23/2015,8:30,03/23/2015,30.5,1.3,255.1,935.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/23/2015,9:30,03/23/2015,31.7,2.7,286.9,935.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/23/2015,10:30,03/23/2015,32.7,2.5,311.8,935.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/23/2015,11:30,03/23/2015,33.5,2.4,272.2,935.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/23/2015,12:30,03/23/2015,34.1,2.9,306.0,934.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/23/2015,14:30,03/23/2015,34.8,3.5,313.8,933.2,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/23/2015,15:30,03/23/2015,35.0,2.6,328.0,932.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/23/2015,16:30,03/23/2015,34.8,2.1,329.9,932.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/23/2015,17:30,03/23/2015,34.6,1.2,335.8,932.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/23/2015,20:30,03/23/2015,31.0,0.7,316.2,934.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,03/23/2015,21:30,03/23/2015,30.5,0.4,326.0,934.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,03/23/2015,22:30,03/23/2015,30.1,0.1,318.2,935.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,03/23/2015,23:30,03/23/2015,29.5,0.1,333.8,934.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,03/23/2015,0:30,03/24/2015,29.4,0.8,259.0,934.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,03/23/2015,1:30,03/24/2015,28.9,0.6,261.0,934.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/23/2015,2:30,03/24/2015,28.7,0.4,252.2,933.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/23/2015,3:30,03/24/2015,28.5,0.3,262.0,933.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/24/2015,5:30,03/24/2015,28.3,0.6,283.0,934.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/24/2015,6:30,03/24/2015,28.5,1.2,278.1,934.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/24/2015,7:30,03/24/2015,29.3,0.2,185.2,935.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/24/2015,8:30,03/24/2015,31.3,0.7,234.1,936.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/24/2015,9:30,03/24/2015,32.6,0.9,308.9,936.4,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/24/2015,10:30,03/24/2015,33.6,0.8,351.9,936.4,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/24/2015,11:30,03/24/2015,34.4,0.3,217.0,935.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/24/2015,12:30,03/24/2015,35.1,0.8,33.2,935.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/24/2015,14:30,03/24/2015,35.8,1.4,357.8,933.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/24/2015,15:30,03/24/2015,35.8,1.2,27.9,933.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/24/2015,16:30,03/24/2015,35.8,1.3,337.2,932.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/24/2015,17:30,03/24/2015,35.3,0.7,329.9,932.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/24/2015,18:30,03/24/2015,33.2,0.5,308.9,933.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/24/2015,19:30,03/24/2015,32.1,0.8,310.9,933.5,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/24/2015,20:30,03/24/2015,31.6,0.6,319.2,934.4,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,03/24/2015,23:30,03/24/2015,30.7,0.7,48.9,935.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,03/24/2015,0:30,03/25/2015,30.1,0.1,299.1,934.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,03/24/2015,1:30,03/25/2015,29.6,0.2,258.1,934.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/24/2015,2:30,03/25/2015,29.4,0.3,254.2,934.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/24/2015,3:30,03/25/2015,29.1,0.2,279.1,934.5,0.0,0.0,0:0,9953.0
